Fecha,flujo,tarea_detalle,Usuario,Tareas realizadas
18 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,83
18 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,41
18 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
18 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,49
18 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,152
18 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,72
18 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,19
18 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,73
18 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,89
18 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,132
21 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,94
21 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,91
21 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,76
21 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,120
21 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,76
21 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
21 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,45
21 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,56
21 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,107
21 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,41
21 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,44
21 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,69
21 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,32
22 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,44
22 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,79
22 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
22 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,81
22 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,36
22 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,79
22 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,116
22 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,44
22 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
22 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,35
22 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,75
22 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,161
22 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,112
23 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,59
23 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,75
23 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,105
23 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,137
23 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,42
23 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,47
23 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,45
23 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,42
23 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,140
23 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,17
23 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,76
23 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,78
23 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,90
24 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,45
24 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,100
24 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,52
24 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,149
24 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,48
24 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
24 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,53
24 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,137
24 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,80
24 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,94
24 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,74
24 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,17
24 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,72
25 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,49
25 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,100
25 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,146
25 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,55
25 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,15
25 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,97
25 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,58
25 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,41
25 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,140
25 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,62
25 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,40
25 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
25 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,46
28 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,75
28 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,76
28 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,78
28 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,55
28 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,100
28 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,47
28 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,53
28 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,161
28 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,42
28 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,44
28 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,116
29 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,128
29 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,17
29 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,72
29 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,88
29 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,50
29 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,79
29 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,27
29 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,126
29 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,48
29 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,45
29 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,71
30 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,133
30 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
30 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,87
30 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,85
30 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,16
30 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
30 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,30
30 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,39
30 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,54
30 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,79
30 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,78
30 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,162
30 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,78
31 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,110
31 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,169
31 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,70
31 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,33
31 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
31 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,55
31 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,40
31 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,71
31 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,27
31 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,22
31 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,92
1 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,110
1 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,154
1 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,94
1 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,77
1 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,85
1 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,44
1 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
1 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,59
1 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,26
4 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,121
4 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,163
4 ago 2025,enhancement_ad_hoc,Beauty_Premium_Experience,ext_hernflor,48
4 ago 2025,enhancement_ad_hoc,Beauty_Premium_Experience,ext_damercur,50
4 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,24
4 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,105
4 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,75
4 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,80
4 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
4 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
4 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,45
4 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,53
4 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,83
5 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,158
5 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,82
5 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,140
5 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,38
5 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,30
5 ago 2025,enhancement_ad_hoc,Beauty_Premium_Experience,ext_damercur,41
5 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,70
5 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,15
5 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,25
5 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,17
5 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,40
5 ago 2025,enhancement_ad_hoc,Beauty_Premium_Experience,ext_hernflor,32
5 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,46
5 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,47
5 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,41
5 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,107
5 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,72
6 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,105
6 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,134
6 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
6 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,145
6 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,42
6 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,34
6 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,79
6 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,39
6 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,45
6 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,67
6 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,103
6 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,43
7 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,35
7 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,61
7 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,81
7 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,37
7 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,22
7 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,35
7 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,20
7 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,103
7 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,38
7 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,44
7 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,84
7 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,171
7 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,108
7 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,78
7 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,61
8 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,95
8 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,98
8 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,75
8 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
8 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,31
8 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,104
8 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,21
8 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
8 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,46
8 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,43
8 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,76
8 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,46
8 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,80
8 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,81
8 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,146
11 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,144
11 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,148
11 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,107
11 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,133
11 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,96
11 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,28
11 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,107
11 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,107
12 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,153
12 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,168
12 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,138
12 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,151
12 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,99
12 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,108
12 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,123
12 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,113
13 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,163
13 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,161
13 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,120
13 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,144
13 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,176
13 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,121
13 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,109
13 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,122
14 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,163
14 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,102
14 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,119
14 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,106
14 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,127
14 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,150
14 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,155
14 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,160
15 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,155
15 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,137
15 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,170
15 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,127
15 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,156
15 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,128
15 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,118
15 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,121
18 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,159
18 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,131
18 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,118
18 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,154
18 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,125
18 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,120
18 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,125
18 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,73
19 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,66
19 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,83
19 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,46
19 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,93
19 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,46
19 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,51
19 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,40
19 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,97
19 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,107
19 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,108
19 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,77
19 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,89
19 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,122
19 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,131
20 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,53
20 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,8
20 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,81
20 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,46
20 ago 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,83
20 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,50
20 ago 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,18
20 ago 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,17
